user_id,prod_id,rating,label,date,review
1254,1,5.0,1,2013-05-10,This is the best Italian restaurant ever. The pizza is excellent.  I have also had the eggplant parm and pasta dishes which were all very good.  The service is excellent too. I will definitely keep coming back.
1255,1,5.0,1,2013-05-08,"My husband and I have been twice so far and both times we were very happy with the service and food. The first time my husband got a pizza and I got the mixed salad with chicken. The salad was really good for a pretty simple salad, but if you'er a salad eater you know how easy it is for places to mess it up. Our second visit we ordered a meatball sub and salad to share and both were really good and they even split them for us, which I thought was really nice. We will def. be back!"
1256,1,5.0,1,2013-04-16,"I am not sure what took us so long to find this place but we finally decided to try Peppino's after living in the neighborhood for almost two years. I could kick myself now that I know what we have been missing. They have perfected the pizza here. There is no comparison with other pizza by the slice joints in the area. The wood burning, brick oven makes all the difference. The pizza was fantastic but more than that, the service was above and beyond. Our server, Vito, was such a sweet guy!!! I never realized since we headed home after our meal but I left my wallet at Peppino's. It was hand delivered to our door by an employee at Peppino's. Everything was in it's place. Thank you so much Peppino's. You have two more loyal customers!"
1257,1,4.0,1,2013-04-04,"We were a huge group of 16 yesterday for lunch, and they sat us right down.  We ordered a billion pizzas and tons of salads and they didn't blink.  Peppino's is really great!  The food we ate was delicious, the service was top notch, and the price didn't break the bank.  This was an absolutely glorious NYC Pizza experience.  I'd recommend that anyone and everyone check this place out."
1258,1,4.0,1,2013-03-28,"I came here on a Sunday night, there was quite a few people. It had a nice atmosphere. I've ordered pick up from here before but never ate in, but this Sunday was different! We got a bottle of wine, La Bastardo, which was delicious! (And I hardly ever really like red wines) We got olive and spinach on a margherita pizza and garlic bread to start. I enjoyed their garlic bread, there was plenty. The pizza itself had a good crunch to the crust and it had noticeably fresh ingredients. Service was welcoming and friendly, plus the restaurant had a home-y feel."
1259,1,5.0,1,2013-03-16,great brick oven pizza.  very friendly and helpful staff.  In my opinion the best pizza in brooklyn.
1260,1,5.0,1,2013-02-25,I'm a lifelong Brooklyn resident who loves pizza. And I loved the pizza here.  This place has great brick oven pies. Cheese is real and fresh with just the right amount of saltiness. The sauce was absolutely delicious. The crust has just the right amount of burn to it. Loved it. Will def go back prices were good. Portion size was good for two to split on one six slice pie. Good service. And a nice clean atmosphere.
1261,1,5.0,1,2013-02-07,"This place has a great ""neighborhood pizza place"" vibe that I loved.  Red checkered tablecloths, parmesean and dried chili pepper shakers on the tables, friendly waitresses and staff, decent beer and wine list, and some nice menu items, mellow and kid-friendly atmosphere. But the best part about it - the pizza is WAY BETTER than your average ""neighborhood pizza place"".  The brick oven pies come out steaming hot with just the right amount of char to give it great flavor.  Tangy sauce and real mozzarella cheese.  The crust is light and relatively thin, with just the right amount of ""stretch"" and chewiness to it (but definitely not too chewy). I eat a lot of pizza.  I love pizza.  And this place really got me.  Not to mention, they were extra-accommodating when we wanted to split our pie 5/8ths 3/8ths, vs. half and half.  That was great. Love love love.  Will be back."
1262,1,5.0,1,2013-01-24,"I looove pizza, and this is IT. Second best to Grimaldis (which is my favorite) At Peppinos i've tried the Vodka Pie with Whole Wheat crust which was fantastic and the steak hoagie that was soo juicy it melts in your mouth. Check this place out, its a winner."
1263,1,4.0,1,2013-01-15,"Great italian joint. Great food and reasonable prices. Their brick oven pizza is AMAZING. If you haven't experienced Peppinos yet, you must."
1264,1,4.0,1,2013-01-13,Unfortunately I'm writing this review very late. I was here almost a year ago. Anyways I'm going to keep this simple. Brick oven pizza is always the way to go when u can. The pizza here is really good and I do plan on going back again. The prices do not reflect your average pizza spot but this is not your average pizza spot. If you find yourself in the area you should definitely atop in and try their pizza. It's really good!
1265,1,5.0,1,2013-01-11,"Professional service, delicious food, and consistency; what more can you ask for in catering and for dinner.  We've had them cater several family gatherings and they went far beyond what was expected; following up and coming back to make things absolutely perfect.  Can't say enough about these guys."
1266,1,5.0,1,2013-01-03,"I enjoy going there ,never let me down. Always fresh"
1267,1,4.0,1,2013-01-03,"Peppinos is delicious.  The garlic crisps are a MUST.  I'm a big Penne Vodka pizza fan so I would recommend that, but all their pizzas are pretty delicious.  Their deliver times are a bit slow though so they lost a star from me.  However, if you get a chance to walk in and try some food you definitely should.  The waiters are quite nice."
1268,1,4.0,1,2012-12-31,"I scoped this place out when looking for some conveniently located pizza in Brooklyn.  I like brick oven pizza more than standard New York pizza, so this looked like a pretty promising restaurant. The staff is friendly here; it really seems like a neighborhood joint.  They seemed to know their customers by name, based on what I gathered from the few others people there that time of day. I was delighted to see that they served Boylan's bottled sodas.  This is one of my favorite soft drink bottlers, and their ginger ale in particular goes great with this type of food. I went with a half margherita and half alla vodka pizza, individual sized.  This was a pretty good brick oven pizza, but not the very best I have had.  The alla vodka was much better than the margherita.  If I could try again, I would go with the Pizza Bianca or Puttanesca instead. Both halves could have used a little more goodies; the prosciutto seemed a bit sparse. Overall, this is a very good neighborhood pizza place, but not the best brick oven pizza you can find.  It's not a destination, but probably a place I would frequent often if I lived nearby."
1269,1,4.0,1,2012-12-26,"I am obsesseddd with their cheesesteak. Thanks to Elizabeth R.'s review, I gave it a try and now, always order it for lunch.. eat half and take the other half home for later. The delivery is always fast and they usually get my order right and put whatever else it is I request in the bag (forks, parm, napkins, etc.) Wouldn't hesitate ordering.. do itt!!"
1270,1,4.0,1,2012-12-10,"Peppinos is pretty nondescript both inside and out. The true treasure is in its brick oven pizzas. I have only had the standard margherita pie, but the crust is thin, crispy, flavorful, and the cheese and sauce are outstanding. It is close in distance to us and also in quality to some of the better pizza places in Park Slope and the prices are definitely great for the quality. If you are by yourself or in a small group, they do offer personal and medium pies. They also offer a special lunch deal of 2 slices and a soda for $5 - but I think that pizza is the standard cheese pie found at any parlor."
1271,1,5.0,1,2012-12-09,"This place is in my grandma's neighborhood.  We're from NJ so we don't come often, but this is definitely my husband's favorite Italian restaurant.  Everything we've had from here has been delicious!"
1272,1,5.0,1,2012-11-27,"tip: great brick oven pizza place with garlic crisps Diavola and Margherita were very crispy, tomato sauce very fresh.  i imagine they would only be good when their just out of the brick oven, else the crust would be soggy real fast.  garlic crisps are awesome, very garlicky."
1273,1,5.0,1,2012-11-11,Excellent service and the food is so amazingly delicious. This restaurant has a moms and pops type feeling. You feel cozy and can enjoy your meal without being squished into small tables.
1274,1,5.0,1,2012-11-10,cheesesteak cheesesteak cheesesteak cheesesteak !!! you'll thank me later.  eat here now!
1275,1,4.0,1,2012-11-10,"One of the better Pizza places in the slope.  They do sell cheese slices at lunch but is more of a sit down/deliver whole pie place.  It's also less fancy than some of the more high-end pizza joints, with checkerboard tablecloths.   Pies are made to order in a wood-fired oven, which is key.  Hot, tasty, brimming with ingredients.   If you want good pizza in a casual place, Peppinos will bubble your cheese."
1276,1,5.0,1,2012-11-08,"As far as Pizza goes, NY has a crazy amount of spots to try. But the best pizza I have come across is from Peppinos! It cheesy goodness will make anyone's day better, and I am not usually a pepperoni slice of pizza person, but here I am all about it! Every Saturday for lunch I come here to get two slice's of pizza and a soda for $5, closer to $6 if you get pepperoni. Many pizza places have that deal, but this pizza is REAL pizza, and I was so suprised that this place would have that special. If you're in the neighborhood, please make sure you get a slice of something amazing!"
1277,1,4.0,1,2012-10-29,"Possibly, maybe, on a good day the best pizza in South Brooklyn. The problem here is consistency. Some days this pizza is absolutely perfect and some days it's soggy and a little gross. This is actually a 50-50 issue here. But the days when it's good, it's goooood."
1278,1,4.0,1,2012-10-11,Peppinos in Park Slope is a friendly restaurant that makes very good brick oven pizza. The crust is exceptional if you like thin crusted pizza. The other ingredients were also quite good though we thought the sauce was a little too light and watery. All the serve staff made us feel welcome. It is a nice place for a midweek dinner.
1279,1,5.0,1,2012-09-09,"While we have never eaten in the restaurant, my fiancé and I have faithfully ordered delivery from Peppinos for about a year now. Their sandwiches are amazing!!! Finally, someone who knows how to make an eggplant hero! They are consistently friendly, fast, and the food always arrives piping hot. Every time we try a new dish on the menu, we are impressed!"
1280,1,4.0,1,2012-08-24,Solid brick oven pie.
1281,1,5.0,1,2012-07-30,"I love it so much.I was very sad when we had to move from south slope to sunset park as I would not get to go there as often as I want, or just walk past it every day. But they delivered the food to our area too."
1282,1,3.0,1,2012-07-18,Food is okay if you pick the correct one ! Service was okay.Bit pricey
1283,1,5.0,1,2012-07-17,"On first moving to Brooklyn from down South, I figured I was trading barbeque for pizza and set about trying to find a suitable pie that I could have delivered or was, at a minimum, easy to obtain. After a lot of trial and error (really just a lot of error), I finally stumbled upon Peppinos and haven't looked back since. This is my go to spot for a traditional NY style pizza these days. Sure, there are pizza joints that are arguably better but unless the pie is made of solid platinum, I'm not standing in line for an hour or more to get it. At the end of the day, it's just pizza. I'd much prefer a pizza that's nearly as good (and Peppinos is nearly as good) that comes right to my door. Peppinos pies start with a subtle and slightly sweet tomato base, then layered with fresh mozzarella and adorned with your choice of toppings. The pies are cooked in a coal fired oven so you get that spectacular blackening of the crust on the bottom. It really is a top notch pizza. Is this my favorite pie? No, that honor goes to the Tartufata at Toby's. But this is, by far, the best delivery pie I've had in NYC. Well worth giving Peppinos a shot on one of those nights where you just have no desire to cook anything and are craving a great slice."
1284,1,4.0,1,2012-06-24,We order pizza here at least once a month and every time it is great. We love the margarita pepperoni pizza - the pepperoni is tasty and the mozzarella is delicious! Plus you get pretty fast delivery. Have to love that!
1285,1,2.0,1,2012-06-18,"Wanted to love it.  Looked great coming out.  Fell short though. Too much oil/grease.  Good amount of cheese and sauce and even the crust had a good texture (not too soft, not too crispy or charred) but just no flavor. 2 stars since I sure have experienced better slices. But 5 stars for friendly service and a $5.00 2 slice/soda Recession deal!! Nice owners I'd say."
1286,1,4.0,1,2012-06-03,"On one of our shopping trips in Park Slope, we wander in the neighborhood looking for a quick place to stop for lunch. We noticed Peppinos in the area. Their chicken caesar salad was delicious! Hearty and filling heaps of romaine lettuce, crouton, and chunky pieces of grill chicken in casear dressing. We also shared a baby margherita pizza, piping hot thin crust with fresh mozzarella,  tomato sauce, basil, and olive oil. Normally, we would had indulge ourselves if it weren't for our sweet tooth crave here and there. Luckily, we saved room for dessert since my husband spot another place nearby. I'll def be back to try their pasta and bread. Loved the friendly service as well!"
1287,1,5.0,1,2012-06-03,"Not sure how I've gone so long without rating this place.  I eat here at least once every other week and I go here any time we have family or other out of town guests.  The margarita pizza is one of the best I've ever had.  I usually add pepperoni.  As good as it is to get delivered, sinking my teeth into a piping hot pizza in the restaurant is fantastic.   Seating in the actual restaurant is surprisingly easy and surprisingly child friendly.  We don't have kids but it's nice to know of a place that is easy to navigate for friends."
1288,1,3.0,1,2012-05-24,It's Brick oven.  It's good.  It's Pricey.  Take advantage of the fresh cannoli when they appear on the menu.
1289,1,3.0,1,2012-05-24,"Decent pizza, albeit slightly soggy and limp (maybe from delivery time?). Wife's Raviolis were excellent and the sauce on them were phenomenal - may try a pasta dish next time as the red sauce was delicious."
1290,1,5.0,1,2012-05-22,This place is absolutely wonderful. The wait staff is extremely courteous and attentive and the brick oven pizza is incomparable to others in Brooklyn or other boroughs. They also have pasta and sandwiches that are worth trying. The restaurant has a very home-ey and relaxed atmosphere that makes you want to go back and bring your friends and family.
1291,1,5.0,1,2012-05-15,I just moved to Park Slope and wanted to grab a quick bite to eat. Little did I know I was about have one of the best pizza and prosciutto sandwich ever. Love the doo wop / Frankie Valli mix playing over the speakers as well. Can't wait to go back and try some of the pastas.
1292,1,5.0,1,2012-05-15,"Local pizza place worth going out of your way for. The Pizza a la Vodka is crazy good. John's on Bleeker is probably my favorite pizza place in NY, but this is a close second, way better than Grimaldi's. It can be a little pricey but you'll be satisfied. The pasta and heros are good as well. The garlic crisps and bread are yummy and plentiful and the salads are a good size (and their vinegar is delicious.) Other apps have been good as well. Delivery is reliable and accurate with the time estimation they give you. They are also super nice."
1293,1,5.0,1,2012-04-28,"My first time at Peppino's and thanks to fellow Yelpers we decided to stop for pizza at this restaurant before getting on the Verrazano bridge and returning to Virginia.  I grew up on Long Island, so I know good pizza and I couldn't let our group leave without tasting some authentic NY pizza.  The place is tiny, but efficient, the service was friendly and fast.  The food is outstanding! They cook in a brick oven, and everything has the most amazing crust with a char.  Our drinks arrived quickly, fresh bread was brought to the table.  The bread was simple but amazing.  We decided to split a Margherita pizza, a plain calzone and a meatball parmigiana roll.  The pizza was absolutely delicous, the calzone was THE BEST I've ever tasted.  The meatball parmigiana roll was very good, but the previous two items were outstanding.   The manager insisted upon making us a second pizza because there was  a hole (we didn't see it) in the first pizza since the center was too thin.  We said it wasn't necessary but he insisted, so we had another pizza to take with us and we left a great tip for our server. I'm nosy so I had to ask the table next to us what they'd ordered, their pizza had prosciutto and mushrooms and they were raving about it.  Definitely worth the money, great food, great service, good prices.  Business is booming too, there were tons of carry out and delivery orders leaving.   I can't wait for my next trip to New York, a meal at Peppino's will definitely be on our itinerary!"
1294,1,5.0,1,2012-04-18,"I can't help myself any longer.  I have to upgrade to 5 stars.  This place is just outstanding, regardless of the high tariff.  The pizza and pasta dishes are ridiculously good, as are the few apps I've tried, as well as their home-made bread.  To top it all, the staff are always so friendly, helpful and pleasant.  Top notch."
1295,1,4.0,1,2012-03-26,"GREAT margherita pizza! i really enjoyed it. the personal (10"") with a salad was good for two meals. $17, so a little pricey for pizza but i have no regrets. the tomato sauce was perfect and the mozz cheese fresh. the brick oven added the perfect authentic touch. i'll definitely be back for more of this"
1296,1,3.0,1,2012-03-19,"We tried Peppinos for the first time and placed an order for delivery. I will give them 5 stars for customer service but only 2.5 stars for food. The guy who took my order was very sweet, when he heard i was ordering for the 1st time, he gave us a complimentary appetizer and also upgraded our baby size pizza to a medium pizza for free. Delivery was quick. So they did great on the service side. Now on the food side, the bruschette was tasty. The mozzarella and tomato was ok. The mozzarella was not very fresh. The marinara pizza was very bland. The sauce lacked flavors. Overall the pizza was quite tasteless. The veggie pie pizza was better. It was loaded with a lot of chunky vegetables. But once again, overall the pizza was lacking flavors. It was missing the taste of fresh herbs. Their service was definitely excellent, but food was not!"
1297,1,5.0,1,2012-03-04,"I've been holding off trying Peppino's because I thought they looked pricey. $15 for a small pizza? I took the plunge and decided to order a 'baby' size pizza. I thought to myself, ""I can't order a baby size pizza, i'm a man! A MAN!"" But then I figured, how small can the pizza actually be? So I ordered the Quatro Stagioni pizza for pickup. It was a BEAUTIFUL pizza. Probably about 10 inches wide, with 4 slices. All of the ingredients high quality, and the crust with the right amount of char. I never used to understand why having a little bit of a blackened edge is a good thing. If your pizza has tons of tasty toppings, the blackened part helps to clean your palate a little bit between slices. Otherwise, the flavors(and oils) build up in your mouth until it just doesn't feel right anymore. I can't wait to go back to this place and try all of their other stuff(some good looking pastas and sandwiches). I should also mention that their staff was extremely friendly, even on crowded, busy night. That tells me that this place is quality."
1298,1,3.0,1,2012-02-21,"Nice pizza restaurant. Marguerita pizza is great, but expensive"
1299,1,5.0,1,2012-01-17,"Man, what a great night at Peppino's. So we were a party of 3 and we took the large table in the window for the street view and the leg room. Great service, he talks us into making a good beer choice (a small run Italian hefeweizen with a nice looking bottle). A large party comes in, and they ask us if they can get the big table. We oblige, being polite dapper gentleman on the eve of our show at Freddy's Bar down the way. The restaurant gives us a Bruschetta and another beer on the house (we had one initially split 3 ways). Great Bruschetta. And the pizza? Molto bene. Brick crust and everything melt in your mouth. The table that bumped us? Tossed another 2 more of those beers. Great things do happen to beautiful people. Great and attractive staff, prompt service, and the food had it goin' on. I would come back, with bells on."
1300,1,4.0,1,2012-01-16,"Definitely the best delivery pizza in Park Slope. Compared to other local pizza that has rubbery crusts or weird tasting sauces, this pizza was really good. It will definitely be our go-to place for pizza delivery."
1301,1,5.0,1,2012-01-07,I'm so glad they're just a few blocks away. I don't really like pizza but when that pizza has mushrooms and vodka sauce on it with fresh ingredients I get easily addicted. And so does my roommate. Plus they have a two slice drink recession special that beats most other meals in this area. Yesss!
1302,1,4.0,1,2011-12-13,Great Italian takeout!
1303,1,5.0,1,2011-11-21,"This place does it right. The pizza is what we go for. Brick oven, tasty sauce, quality toppings, chewy/crispy/light crust, reasonable price, AND consistency (aka never burnt) ?!? You get it all here. We are often here after 9 pm with the family for a late night pizza with friends. Kids are totally OK. The service is amazing. It must be family run. You don't get that kind of calm confidence and mastery of the menu from just anyone, Everyone is laid back but cares about what come out of the kitchen. Message to Peppinos: PLEASE DON'T LEAVE THE NEIGHBORHOOD! The entire family loves this place. When you say ""hey, let's grab a pizza"" and the kids chime back ""Peppinos?,"" it's all good ..."
1304,1,3.0,1,2011-10-01,"I've only ever had deliveries so can't comment on the restaurant experience. Love the Pizza Alla Vodka. Perfect base and a great mix of toppings. Also the Orrechiettie pasta is awesome as long as you like a lot of oil and garlic, the latter of which I actually don't (I realize this makes me a freak) but I eat it anyway it's just that good. Fusilli Fridiavola is well worth it too. Delivery is a little slow at peak times but that's not really an issue. Two things bother me for which they lost a couple of stars (it'd be 1.5 stars if this was an option). Firstly, we ordered a Diavola pizza and it was not good. Not bad, just not good. Too much tomato not enough cheese and sausage. It might have been an off day. Secondly, and more importantly, it is expensive. I just don't think a pizza should ever cost $25 once you add the tax. The pizza is big but not THAT big. It is yum though. I kinda want to order it now."
1305,1,5.0,1,2011-09-28,"This place is awesome !!!!!!!!!!!!!! Great prices, large portion, brick oven pizza is amazing !!! Service is wonderful this place is my favorite spot. great deal for 2 slices of pizza and a drink for 5 bucks !!!"
1306,1,4.0,1,2011-09-21,"In search of the best pizza in NY I happened upon this place. Although it didn't turn out to be the holy grail of pizza, it was quite good none the less, thoroughly enjoyed it. Ordered half pepperoni and half alla vodka, soo good. Felt like an authentic brooklyn pizza shop too, great atmosphere."
1307,1,3.0,1,2011-09-18,"The pizza was fine, a little pricey.  I don't know why people have gushed on here about the pizza, it was ok, not bad, not great or anything.  I will stick with Pinos."
1308,1,4.0,1,2011-09-11,"Ordered the Antipasto, Bruschette, and a small Margharita pie with sausage.  Bruschette - Fantastic, though I do usually prefer slightly more crunchy bread, it was still great with excellent ingredients on top.  Antipasto - Also very good.  Very fresh mozzarella and tomato, delicious roasted pepper, sundried tomato, olives and some fantastic baked flatbread.  My only critique is the artichoke hearts need to be better seasoned or use a different brand perhaps.  Pizza - Consistent with the rest of the meal - excellent, but not the best I've ever had (that would be in Italy though, so a hard comparison!).  The sauce and cheese are fresh and I like the thin crust which is not too crunchy but not soggy.  I wasn't amazed with the sausage, though I don't usually order that - my wife wanted it, though neither of us liked it all that much.  Still, a great pizza."
1309,1,4.0,1,2011-09-06,"Came up here to Brooklyn, which is really ""home"" but now living in DC...so the 1st order of business as we drive into NY is head over to Brooklyn to get some pies! Peppinos was the closest stop to where we were so be it. We hit the jack pot as Peppinos delivered in every way to satisfying my need for awesome NY Pizza's I took my first bite of the Garlic crisps ""WOW"" I realized what I have been missing down in DC. The crisps are fantastic but save room for the real meal. We ordered a Margherita and a Diavola. My kids, my wife...we loved every bite. The ingredients were fresh, the crust was perfect, the brick oven smell, taste...fantastic. The service was great here too, nice smiles and attentive. I cannot wait to come back to Peppinos when I am back in town...this place is a must try in the arsenal of NY Pizza places...."
1310,1,3.0,1,2011-09-04,"Stopped at Peppinos for pizza this evening.  Times like this, I wish Yelp would institute a 1/2 star scale because I would really like to give Peppinos a 3.5 star.  However, since I can't (get the hint Yelp), I feel Peppinos is closer to a 3 star than a 4 star. For starters, the pizza here is very good - just not the best I've had in town.  I had a 4 topping pizza with mushrooms, olives sausage and pepperoni.  Price wise, I thought Peppinos was a little on the high side (the pizza was $25.00).  Also, the portions are not overly large. Now that I've been critical, here's some of the finer points...  B wait at all (always a plus).  Also, the menu does have lots of choices including sandwiches, salads and pasta."
1311,1,4.0,1,2011-08-29,"So so so good. The pizza was very well done - cheese, toppings, and the like were all exquisite! Crust just the right thickness (I like it when pizza crust is a little thinner). Fresh mozzarella cheese. Pepperoni to die for. Too bad I was just here staying with a friend - I would most definitely order from them in the future. A must in Park Slope, seriously. I know good pizza when I see it."
1312,1,5.0,1,2011-08-24,holly pie Batman!  (sorry...the Super Hero Supply shop is only blocks away) These guys cut no corners on the quality of their ingredients.  Toss in brick oven goodness and you've got one heck of a pizza.  Each slice was structured and layered with beauty and solid in the taste dept (quatro staggioni).  I strongly recommend this place.
1313,1,2.0,1,2011-08-19,"Pizza (quatro staggioni) = solid.  Good ingredients:  veggies were fresh, sauce was seasoned but didn't overpower the tomatoes in the base Delivery = substandard.  Called and was quoted a half hour delivery time, took just under an hour.  Both the driver and the person who answered the phone when I called back were indifferent. Advice to Peppinos = Don't overpromise and you won't disappoint."
1314,1,5.0,1,2011-08-10,"So, the hubs and I ended up here after walking across the Brooklyn Bridge and seeing the ridiculous line at Grimaldi's. A quick train ride out to Park Slope brought us to Peppino's, and thank God it did. :) This place is fantastic. Definitely the best pizza I've ever had. We did a half vodka, half ham, artichoke and olive pizza. So ridiculously good. The crust was amazing. We also had some lobster bisque which was pretty good also. The service was great. If you're already trekking out to Brooklyn for pizza, skip the crazy wait at Grimaldi's and head to Peppino's instead."
1315,1,4.0,1,2011-08-05,"I really like Peppinos - though I do wish they had a more enticing reason for me to stop by more frequently. I live very, very close so I would like to take advantage of their great pizza more often; but unfortunately their really good pizzas are not sold by the slice.  With Joe's pizza being right up the block I often opt for Joe's just for the sake of variety. Admittedly Peppinos has much higher quality in their regular menu but so many of us in the neighborhood are just picking up dinner for ourselves, and I think that Peppinos is designed to sit down with a family. Personally, I would like to see at least  one of their specialty pizzas available by the slice daily."
1316,1,5.0,1,2011-08-04,"the exterior of peppino's might trick you into thinking it's just another dingy pizza joint in Brooklyn.  don't be fooled.  inside, you will find friendly and attentive wait staff, crispy brick-oven crust, spicy pepperoni, fresh bufala mozzarella, and the best homemade pasta fagioli i've ever tasted.  go to peppino's now!!!"
1317,1,5.0,1,2011-07-30,Amazing brick oven pizza delivered to your door. Take that grimaldi's
1318,1,4.0,1,2011-07-17,"My husband and I love Peppino's. Up until recently we lived just a few blocks away and it was our go-to place for really excellent brick oven pizza. We were fortunate to live with several excellent pizza options in the hood (Anthony's on 7th is good, and Toby's Public House has some mean pizza too and a dessert calzone to die for). Peppino's ended up winning out against other places though because they have a great selection and their pies don't get crazy expensive. If you love the crunchy chewy thin crust pizzas with fresh  homemade sauce (not sweet), fresh mozzarela and excellent quality toppings, this is a go-to place. Have ordered extensively from their menu and it's all good. On top of all the great food, Carmela and the staff are always welcoming and friendly. Never seen anyone here have an off day. There are really amazing pizza places with a lot of hype and waits. Those places are still great to go to every so often but this was our everyday place. We always felt pretty lucky to live just a few blocks away. Now we live in Austin and will NEVER get this quality of pizza without a cross-country trek back to the neighborhood. I'll miss them."
1319,1,4.0,1,2011-06-23,"Okay, so order whole pies from this place and they are great! Single slices not as much so, but the whole pies, especially the "" Quattro Stagioni"" - tomato sauce, artichokes, black olives, ham, mushrooms & fresh mozzarella kick ass. Solid pizza if you're in the area, but I wouldn't travel too far for it..."
1320,1,5.0,1,2011-06-16,My go to place in the neighborhood.  Decently priced really really good pizza and cheap beer.  Comfortable place to sit with friends.  Just ordered it last night for dinner.  The Margherita and Pizza Biaca are the best.
1321,1,5.0,1,2011-06-04,"The best pizza folks, i was born in Brooklyn and these people know how to make a pie, Plus its unpretentious and you leave stuffed, The yuppies dont know pizza, this is the best,"
1322,1,5.0,1,2011-05-31,"This has been the best pizza I have had in the area by far.  Fresh basil and mozzarella alone are fantastic, and any topping you add will make it better"
1323,1,5.0,1,2011-05-30,"In the abundance of water, the yuppies are thirsty. They pop into Campo de Fiori and chomp down on extremely-overpriced crappy gimmick pies while the real old Brooklyn gems are right under their noses. Peppinos has a good brick oven that burns hot enough to make a thin crust that's neither droopy nor brittle. It has good NYC tap water and skilled Brooklyn hands working the dough. The ambiance is bleh. The servers are generally 17 year olds from the local Catholic Girls Schools (cute but confused). It's not too expensive and it's far less full of itself than Grimaldi's (good God try getting in there on a fuckin tuesday, forget weekends), Lombardi's (Pompous ass clientele & over-rated pies) or even the real Brooklyn Rivals DiFara & Totonno's. Both of which are still kicking but I mean Dom ain't gettin any younger, a slice is now $6 (I shat myself when I saw that) and his place is over run with annoying yuppies congratulating themselves for taking the Q train past Grand Army Plaza for the first time..."
1324,1,4.0,1,2011-05-13,Great & reasonably priced salad..... The delivery was a bit slow but the food was good!!!!
1014,1,4.0,1,2011-05-01,"My friends took me here saying that they had found a place better than Lombardi's. I'm obseeeeeessed with Lombardi's, and with pizza in general lately, so I welcomed the challenger with open arms. We decided on the meatball pizza and started with a caprese and a caesar salad. The tomatoes and mozzarella were huge and pletiful and fresh and tasted great with a splash of balsamic vinegar. I know it seems so silly and simple, but it's easy to make a crappy and unsatisfying caesar salad and this one was the opposite. It was delicious and had the perfect amount of dressing. Our pizza was definitely good. Huge leaves of basil and thick slices of meatball and toasty crust. I personally wouldn't go so far as to say it was better than Lombardi's, but it definitely didn't disappoint. I should also point out that our server was incredibly sweet and attentive and personable. A great local pizza joint."
1325,1,5.0,1,2011-04-27,"we have been long time fans of Peppinos. without a doubt a must try for delivered pizza, in our opinion they are the best tasting delivered pizza available. never had to wait more than 40 mins. always hot. and most importantly consistant."
1326,1,5.0,1,2011-04-16,"Yum.  So, so happy to discover this place only a couple blocks from our new apartment.  It is our go-to for delivery, and is even better straight out of the oven in their cute little restaurant.  I also love that I can get their dough for $3 and try to re-create at home.  We especially love the pizza with Vodka sauce.  Not much else to say... great pizza, friendly service, good delivery!"
1327,1,5.0,1,2011-03-26,Great italian food!
1328,1,4.0,1,2011-03-06,"Great pizza. Good sauce, quality ingredients, love the fresh basil, crust is great, but had  a couple pies with slightly burnt crust. Also, quick delivery, BUT, make sure to ask the woman on the phone to read your order back to you before you hang up. We've had several orders missing an ingredient or two. Still, our go-to pizza in the slope."
1329,1,4.0,1,2011-03-03,"Too fast.  That's my complaint.  lol I asked how long an order would take, and I was informed 30-45 minutes.  That was perfect, as I was expecting my boyfriend home in 25 minutes, and he was paying.  Truth be told, they showed up in about 15 minutes, and I was stuck there, feeling like an ass for holding this guy up as we waited the extra ten minutes for my boyfriend to arrive to pay.  :P He was very polite, despite this, so we gave him a good tip.   But be careful, don't make any plans during the delivery time, or there's a good possibility you'll end up seeing them earlier than you expected. Food was good, too, if you're curious.  :P"
1330,1,5.0,1,2011-01-23,Super tasty pizza!  My favorite delivery in Brooklyn!  I also really enjoy the Caeser salad.
1331,1,5.0,1,2011-01-22,"This is the second Peppinos location to open in Brooklyn, with the first in Bay Ridge (same owners). Can't say enough about this place, the food is top quality, the ambiance is perfect, prices are very good and the service is fantastic. I've had a bunch of different dishes from Peppinos and they all have been great. Try the penne alla vodka, with peas, proscuitto and chicken....wow!!! I've also had the fresh mozzarella hero, spinach ravioli and the eggplant parmagiana and they have all been great. Get the cold antipasto and/or some clams to start (the clams are CLEANED and taste authentic, this is important). Last time i went they also gave complimentary mini foccaccia.   Lastly, the pizza is awesome! You can get 6 or 8 slice pies and they come in a bunch of different varieties. If you are on the fence about that to order, go with the margharita pizza and you will be very happy. Gotta get to Peppinos for some great Italian food! They also deliver and cater..."
1332,1,5.0,1,2011-01-10,"A girls night in with Natalia O., we ordered pizza (her fave) from Peppinos. It was, for lack of a better word absolutely delicious! If I could give 6 stars for this pizza I would and I'm not a pizza person. The crust was just perfect, the cheese just the right amount of saltiness and the sauce, perfectly sweet and mouthwatering. Delivery took less time than grub hub indicated. About 30 mins.  Delivered fresh and piping hot to my door all for $20. That includes the tip. All that yummy goodness with and a bottle of white wine = awesome dinner."
1333,1,5.0,1,2011-01-06,"I am a huge fan of New York pizza, and in my opinion, Pepinnos has the very best pizza in the city. The crust is what makes it great, as it does with all great pizza. It reminds me of the crust at John's Best (for anyone who knows that secret gem up in Mount Kisko). But what makes me love this neighborhood classic more than anything is the excellent service, friendly staff and family atmosphere (although we usually order in cause we live up street). I consider myself blessed for living near the best pizzeria in town!"
